date,prefecture_code,gender,elderly,status,count
2021-04-15,46,U,NA,1,5
2021-04-15,47,F,0,1,10
2021-04-15,47,F,1,1,22
2021-04-15,47,M,0,1,11
2021-04-15,47,M,1,1,9
2021-04-15,47,U,NA,1,15
2021-04-16,01,F,0,1,10
2021-04-16,01,F,1,1,29
2021-04-16,01,M,0,1,1
2021-04-16,01,M,1,1,16
2021-04-16,01,U,NA,1,10
2021-04-16,02,F,0,1,127
2021-04-16,02,F,1,1,62
2021-04-16,02,M,0,1,76
2021-04-16,02,M,1,1,32
2021-04-16,02,U,NA,1,13
2021-04-16,03,F,0,1,11
2021-04-16,03,F,1,1,41
2021-04-16,03,M,0,1,5
2021-04-16,03,M,1,1,19
2021-04-16,03,U,NA,1,8
2021-04-16,04,F,0,1,76
2021-04-16,04,F,1,1,21
2021-04-16,04,M,0,1,30
2021-04-16,04,M,1,1,18
2021-04-16,04,U,NA,1,8
2021-04-16,05,F,0,1,23
2021-04-16,05,F,1,1,19
2021-04-16,05,M,0,1,5
2021-04-16,05,M,1,1,4
2021-04-16,05,U,NA,1,1
2021-04-16,06,F,0,1,14
2021-04-16,06,F,1,1,38
2021-04-16,06,M,0,1,6
2021-04-16,06,M,1,1,19
2021-04-16,06,U,NA,1,13
2021-04-16,07,F,0,1,2
2021-04-16,07,F,1,1,86
2021-04-16,07,F,NA,1,1
2021-04-16,07,M,0,1,5
2021-04-16,07,M,1,1,80
2021-04-16,07,U,NA,1,4
2021-04-16,08,F,0,1,284
2021-04-16,08,F,1,1,52
2021-04-16,08,M,0,1,116
2021-04-16,08,M,1,1,15
2021-04-16,08,U,NA,1,9
2021-04-16,09,F,0,1,11
2021-04-16,09,F,1,1,11
2021-04-16,09,M,0,1,6
2021-04-16,09,M,1,1,5
2021-04-16,09,U,NA,1,1
2021-04-16,10,F,0,1,3
2021-04-16,10,F,1,1,51
2021-04-16,10,M,0,1,3
2021-04-16,10,M,1,1,10
2021-04-16,10,U,NA,1,9
2021-04-16,11,F,0,1,611
2021-04-16,11,F,1,1,36
2021-04-16,11,M,0,1,215
2021-04-16,11,M,1,1,25
2021-04-16,11,U,NA,1,8
2021-04-16,12,F,0,1,61
2021-04-16,12,F,1,1,20
2021-04-16,12,M,0,1,39
2021-04-16,12,M,1,1,12
2021-04-16,12,U,NA,1,9
2021-04-16,13,F,0,1,861
2021-04-16,13,F,1,1,247
2021-04-16,13,M,0,1,354
2021-04-16,13,M,1,1,178
2021-04-16,13,U,NA,1,53
2021-04-16,14,F,0,1,182
2021-04-16,14,F,1,1,81
2021-04-16,14,M,0,1,106
2021-04-16,14,M,1,1,48
2021-04-16,14,U,NA,1,57
2021-04-16,15,F,0,1,27
2021-04-16,15,F,1,1,58
2021-04-16,15,M,0,1,7
2021-04-16,15,M,1,1,14
2021-04-16,15,U,NA,1,13
2021-04-16,16,F,0,1,49
2021-04-16,16,F,1,1,25
2021-04-16,16,M,0,1,25
2021-04-16,16,M,1,1,11
2021-04-16,16,U,NA,1,1
2021-04-16,17,F,0,1,143
2021-04-16,17,F,1,1,29
2021-04-16,17,M,0,1,35
2021-04-16,17,M,1,1,15
2021-04-16,17,U,NA,1,10
2021-04-16,18,F,0,1,34
2021-04-16,18,F,1,1,63
2021-04-16,18,M,0,1,4
2021-04-16,18,M,1,1,23
2021-04-16,18,U,NA,1,31
2021-04-16,19,F,0,1,7
2021-04-16,19,F,1,1,1
2021-04-16,19,M,0,1,2
2021-04-16,19,M,1,1,2
2021-04-16,20,F,0,1,3
2021-04-16,20,F,1,1,8
2021-04-16,20,M,0,1,9
2021-04-16,20,M,1,1,4
2021-04-16,20,U,NA,1,2
2021-04-16,21,F,0,1,5
2021-04-16,21,F,1,1,64
2021-04-16,21,M,0,1,3
2021-04-16,21,M,1,1,9
2021-04-16,21,U,1,1,1
2021-04-16,21,U,NA,1,18
2021-04-16,22,F,0,1,417
2021-04-16,22,F,1,1,32
2021-04-16,22,M,0,1,187
2021-04-16,22,M,1,1,12
2021-04-16,22,U,NA,1,4
2021-04-16,23,F,0,1,25
2021-04-16,23,F,1,1,5
2021-04-16,23,M,0,1,14
2021-04-16,23,M,1,1,7
2021-04-16,23,U,NA,1,31
2021-04-16,24,F,0,1,47
2021-04-16,24,F,1,1,7
2021-04-16,24,M,0,1,15
2021-04-16,24,M,1,1,5
2021-04-16,24,U,NA,1,7
2021-04-16,25,F,0,1,31
2021-04-16,25,F,1,1,23
2021-04-16,25,M,0,1,30
2021-04-16,25,M,1,1,14
2021-04-16,25,U,NA,1,1
2021-04-16,26,F,0,1,108
2021-04-16,26,F,1,1,61
2021-04-16,26,M,0,1,68
2021-04-16,26,M,1,1,25
2021-04-16,26,U,NA,1,26
2021-04-16,27,F,0,1,150
2021-04-16,27,F,1,1,107
2021-04-16,27,M,0,1,58
2021-04-16,27,M,1,1,16
2021-04-16,27,U,NA,1,25
2021-04-16,28,F,0,1,239
2021-04-16,28,F,1,1,31
2021-04-16,28,M,0,1,206
2021-04-16,28,M,1,1,18
2021-04-16,28,U,NA,1,10
2021-04-16,29,F,0,1,29
2021-04-16,29,F,1,1,80
2021-04-16,29,M,0,1,11
2021-04-16,29,M,1,1,33
2021-04-16,29,U,NA,1,17
2021-04-16,30,F,0,1,4
2021-04-16,30,F,1,1,199
2021-04-16,30,M,0,1,3
2021-04-16,30,M,1,1,143
2021-04-16,30,U,NA,1,15
2021-04-16,31,F,1,1,12
2021-04-16,31,M,1,1,2
2021-04-16,31,U,NA,1,4
2021-04-16,32,F,0,1,15
2021-04-16,32,F,1,1,45
2021-04-16,32,M,0,1,10
2021-04-16,32,M,1,1,9
2021-04-16,32,U,NA,1,18
2021-04-16,33,F,0,1,14
2021-04-16,33,F,1,1,12
2021-04-16,33,M,0,1,6
2021-04-16,33,M,1,1,2
2021-04-16,33,U,NA,1,14
2021-04-16,34,F,0,1,64
2021-04-16,34,F,1,1,31
2021-04-16,34,M,0,1,21
2021-04-16,34,M,1,1,11
2021-04-16,34,U,NA,1,10
2021-04-16,35,F,0,1,2
2021-04-16,35,F,1,1,31
2021-04-16,35,M,1,1,1
2021-04-16,35,U,NA,1,9
2021-04-16,36,F,0,1,20
2021-04-16,36,F,1,1,57
2021-04-16,36,M,0,1,6
2021-04-16,36,M,1,1,20
2021-04-16,36,U,NA,1,22
2021-04-16,37,F,0,1,25
2021-04-16,37,F,1,1,9
2021-04-16,37,M,0,1,8
2021-04-16,37,M,1,1,5
2021-04-16,37,U,NA,1,3
2021-04-16,38,F,0,1,49
2021-04-16,38,F,1,1,57
2021-04-16,38,M,0,1,21
2021-04-16,38,M,1,1,22
2021-04-16,38,U,NA,1,19
2021-04-16,39,F,0,1,11
2021-04-16,39,F,1,1,124
2021-04-16,39,M,0,1,1
2021-04-16,39,M,1,1,58
2021-04-16,39,U,NA,1,49
2021-04-16,40,F,0,1,697
2021-04-16,40,F,1,1,48
2021-04-16,40,M,0,1,223
2021-04-16,40,M,1,1,43
2021-04-16,40,U,NA,1,5
2021-04-16,41,F,0,1,13
2021-04-16,41,F,1,1,37
2021-04-16,41,M,0,1,4
2021-04-16,41,M,1,1,5
2021-04-16,41,U,NA,1,27
2021-04-16,42,F,0,1,27
2021-04-16,42,F,1,1,2
2021-04-16,42,M,0,1,17
2021-04-16,42,M,1,1,1
2021-04-16,43,F,0,1,23
2021-04-16,43,F,1,1,31
2021-04-16,43,M,0,1,12
2021-04-16,43,M,1,1,5
2021-04-16,43,U,NA,1,7
2021-04-16,44,F,0,1,7
2021-04-16,44,F,1,1,44
2021-04-16,44,M,0,1,5
2021-04-16,44,M,1,1,9
2021-04-16,44,U,NA,1,10
2021-04-16,45,F,0,1,8
2021-04-16,45,F,1,1,35
2021-04-16,45,M,0,1,3
2021-04-16,45,M,1,1,26
2021-04-16,45,U,NA,1,7
2021-04-16,46,F,0,1,30
2021-04-16,46,F,1,1,75
2021-04-16,46,M,0,1,9
2021-04-16,46,M,1,1,44
2021-04-16,46,U,NA,1,5
2021-04-16,47,F,0,1,34
2021-04-16,47,F,1,1,63
2021-04-16,47,M,0,1,19
2021-04-16,47,M,1,1,39
2021-04-16,47,U,NA,1,11
2021-04-17,01,F,0,1,13
2021-04-17,01,F,1,1,2
2021-04-17,01,M,0,1,2
2021-04-17,01,M,1,1,1
2021-04-17,02,F,0,1,66
2021-04-17,02,F,1,1,30
2021-04-17,02,M,0,1,30
2021-04-17,02,U,NA,1,3
2021-04-17,03,F,0,1,1
2021-04-17,03,F,1,1,32
2021-04-17,03,M,0,1,1
2021-04-17,03,M,1,1,26
2021-04-17,03,U,NA,1,11
2021-04-17,04,F,0,1,13
2021-04-17,04,F,1,1,5
2021-04-17,04,M,0,1,1
2021-04-17,04,M,1,1,3
2021-04-17,04,U,NA,1,4
2021-04-17,05,F,0,1,8
2021-04-17,05,M,0,1,2
2021-04-17,07,M,0,1,1
2021-04-17,08,F,0,1,80
2021-04-17,08,F,1,1,12
2021-04-17,08,M,0,1,21
2021-04-17,08,M,1,1,5
2021-04-17,08,U,NA,1,1
2021-04-17,09,F,0,1,108
2021-04-17,09,F,1,1,53
2021-04-17,09,M,0,1,61
2021-04-17,09,M,1,1,8
2021-04-17,09,U,NA,1,11
2021-04-17,10,F,1,1,45
2021-04-17,10,M,0,1,1
2021-04-17,10,M,1,1,19
2021-04-17,10,U,NA,1,4
2021-04-17,11,F,0,1,287
2021-04-17,11,F,1,1,13
2021-04-17,11,M,0,1,94
2021-04-17,11,M,1,1,5
2021-04-17,11,U,NA,1,4
2021-04-17,12,F,0,1,41
2021-04-17,12,F,1,1,11
2021-04-17,12,M,0,1,13
2021-04-17,12,M,1,1,9
2021-04-17,12,U,NA,1,11
2021-04-17,13,F,0,1,937
2021-04-17,13,F,1,1,148
2021-04-17,13,M,0,1,253
2021-04-17,13,M,1,1,97
2021-04-17,13,U,NA,1,43
2021-04-17,14,F,0,1,217
2021-04-17,14,F,1,1,42
2021-04-17,14,M,0,1,115
2021-04-17,14,M,1,1,36
2021-04-17,14,U,NA,1,17
2021-04-17,15,F,0,1,1
2021-04-17,15,F,1,1,7
2021-04-17,15,M,0,1,3
2021-04-17,15,M,1,1,4
2021-04-17,15,U,NA,1,1
2021-04-17,16,F,0,1,3
2021-04-17,16,F,1,1,4
2021-04-17,16,M,0,1,1
2021-04-17,16,M,1,1,2
2021-04-17,16,U,NA,1,2
2021-04-17,17,F,0,1,43
2021-04-17,17,F,1,1,114
2021-04-17,17,M,0,1,8
2021-04-17,17,M,1,1,118
2021-04-17,17,U,NA,1,7
2021-04-17,18,F,0,1,36
2021-04-17,18,F,1,1,32
2021-04-17,18,M,0,1,11
2021-04-17,18,M,1,1,14
2021-04-17,18,U,NA,1,3
2021-04-17,19,F,0,1,1
2021-04-17,19,F,1,1,62
2021-04-17,19,M,1,1,63
2021-04-17,19,U,NA,1,1
2021-04-17,20,F,0,1,6
2021-04-17,20,F,1,1,1
2021-04-17,20,M,0,1,2
2021-04-17,20,M,1,1,2
2021-04-17,21,F,0,1,5
2021-04-17,21,F,1,1,20
2021-04-17,21,M,0,1,1
2021-04-17,21,M,1,1,5
2021-04-17,21,U,NA,1,11
2021-04-17,22,F,0,1,200
2021-04-17,22,F,1,1,11
2021-04-17,22,M,0,1,119
2021-04-17,22,M,1,1,14
2021-04-17,23,F,0,1,6
2021-04-17,23,F,1,1,89
2021-04-17,23,M,0,1,3
2021-04-17,23,M,1,1,130
2021-04-17,23,U,NA,1,26
2021-04-17,24,F,0,1,12
2021-04-17,24,F,1,1,8
2021-04-17,24,M,0,1,7
2021-04-17,24,U,NA,1,3
2021-04-17,25,F,0,1,14
2021-04-17,25,F,1,1,59
2021-04-17,25,M,0,1,13
2021-04-17,25,M,1,1,28
2021-04-17,25,U,NA,1,6
2021-04-17,26,F,0,1,32
2021-04-17,26,F,1,1,34
2021-04-17,26,M,0,1,12
2021-04-17,26,M,1,1,2
2021-04-17,26,U,NA,1,5
2021-04-17,27,F,0,1,5
2021-04-17,27,F,1,1,17
2021-04-17,27,M,0,1,6
2021-04-17,27,M,1,1,4
2021-04-17,27,U,NA,1,5
2021-04-17,28,F,0,1,89
2021-04-17,28,F,1,1,295
2021-04-17,28,M,0,1,44
2021-04-17,28,M,1,1,216
2021-04-17,28,U,NA,1,32
2021-04-17,29,F,0,1,34
2021-04-17,29,F,1,1,19
2021-04-17,29,M,0,1,20
2021-04-17,29,M,1,1,8
2021-04-17,29,U,NA,1,4
2021-04-17,30,F,1,1,39
2021-04-17,30,M,0,1,3
2021-04-17,30,M,1,1,39
2021-04-17,31,F,0,1,6
2021-04-17,31,F,1,1,51
2021-04-17,31,M,0,1,7
2021-04-17,31,M,1,1,9
2021-04-17,31,U,NA,1,29
2021-04-17,32,F,0,1,10
2021-04-17,32,F,1,1,1
2021-04-17,32,M,0,1,2
2021-04-17,32,M,1,1,3
2021-04-17,33,F,0,1,15
2021-04-17,33,M,0,1,2
2021-04-17,34,F,0,1,2
2021-04-17,34,F,1,1,77
2021-04-17,34,M,0,1,1
2021-04-17,34,M,1,1,91
2021-04-17,34,U,NA,1,3
2021-04-17,35,F,0,1,11
2021-04-17,35,F,1,1,88
2021-04-17,35,M,0,1,17
2021-04-17,35,M,1,1,53
2021-04-17,35,U,NA,1,10
2021-04-17,36,F,1,1,18
2021-04-17,36,M,1,1,7
2021-04-17,36,U,NA,1,2
2021-04-17,37,F,0,1,22
2021-04-17,37,F,1,1,260
2021-04-17,37,M,0,1,7
2021-04-17,37,M,1,1,213
2021-04-17,37,U,NA,1,6
2021-04-17,38,F,0,1,5
2021-04-17,38,F,1,1,29
2021-04-17,38,M,0,1,3
2021-04-17,38,M,1,1,7
2021-04-17,38,U,NA,1,10
2021-04-17,39,F,0,1,32
2021-04-17,39,F,1,1,181
2021-04-17,39,M,0,1,16
2021-04-17,39,M,1,1,91
2021-04-17,39,U,NA,1,37
2021-04-17,40,F,0,1,133
2021-04-17,40,F,1,1,20
2021-04-17,40,M,0,1,52
2021-04-17,40,M,1,1,17
2021-04-17,41,F,0,1,7
2021-04-17,41,F,1,1,51
2021-04-17,41,M,0,1,2
2021-04-17,41,M,1,1,13
2021-04-17,41,U,NA,1,20
2021-04-17,42,F,0,1,7
2021-04-17,42,M,0,1,1
2021-04-17,42,U,NA,1,1
2021-04-17,43,F,0,1,70
2021-04-17,43,F,1,1,54
2021-04-17,43,M,0,1,36
2021-04-17,43,M,1,1,12
2021-04-17,43,U,NA,1,10
2021-04-17,44,F,0,1,4
2021-04-17,44,F,1,1,27
2021-04-17,44,M,1,1,4
2021-04-17,44,U,NA,1,9
2021-04-17,45,F,1,1,11
2021-04-17,45,M,1,1,5
2021-04-17,46,F,1,1,116
2021-04-17,46,M,0,1,1
2021-04-17,46,M,1,1,91
2021-04-17,46,U,NA,1,4
2021-04-17,47,F,0,1,7
2021-04-17,47,F,1,1,27
2021-04-17,47,M,0,1,2
2021-04-17,47,M,1,1,12
2021-04-17,47,U,NA,1,9
2021-04-18,02,F,1,1,1
2021-04-18,02,M,0,1,1
2021-04-18,02,M,1,1,2
2021-04-18,02,U,NA,1,1
2021-04-18,03,F,0,1,338
2021-04-18,03,F,1,1,40
2021-04-18,03,M,0,1,81
2021-04-18,03,M,1,1,25
2021-04-18,04,M,0,1,1
2021-04-18,05,F,0,1,11
2021-04-18,05,U,NA,1,1
2021-04-18,06,F,0,1,35
2021-04-18,06,F,1,1,276
2021-04-18,06,M,0,1,27
2021-04-18,06,M,1,1,188
2021-04-18,06,U,NA,1,16
2021-04-18,08,F,0,1,62
2021-04-18,08,M,0,1,12
2021-04-18,08,M,1,1,6
2021-04-18,09,F,0,1,1
2021-04-18,10,F,0,1,2
2021-04-18,11,F,0,1,176
2021-04-18,11,F,1,1,73
2021-04-18,11,M,0,1,41
2021-04-18,11,M,1,1,44
2021-04-18,11,U,NA,1,11
2021-04-18,12,F,0,1,19
2021-04-18,12,F,1,1,7
2021-04-18,12,M,0,1,6
2021-04-18,12,M,1,1,5
2021-04-18,13,F,0,1,409
2021-04-18,13,F,1,1,47
2021-04-18,13,M,0,1,101
2021-04-18,13,M,1,1,35
2021-04-18,13,U,NA,1,13
2021-04-18,14,F,0,1,48
2021-04-18,14,F,1,1,31
2021-04-18,14,M,0,1,17
2021-04-18,14,M,1,1,9
2021-04-18,14,U,NA,1,13
2021-04-18,15,F,1,1,160
2021-04-18,15,M,0,1,1
2021-04-18,15,M,1,1,116
2021-04-18,15,U,NA,1,7
2021-04-18,16,M,0,1,2
2021-04-18,16,M,1,1,1
2021-04-18,17,F,0,1,21
2021-04-18,17,F,1,1,348
2021-04-18,17,M,0,1,2
2021-04-18,17,M,1,1,252
2021-04-18,17,U,NA,1,16
2021-04-18,18,F,0,1,3
2021-04-18,18,M,0,1,2
2021-04-18,18,U,NA,1,1
2021-04-18,19,F,1,1,219
2021-04-18,19,M,1,1,181
2021-04-18,19,U,NA,1,3
2021-04-18,20,F,0,1,2
2021-04-18,20,F,1,1,51
2021-04-18,20,M,0,1,1
2021-04-18,20,M,1,1,66
2021-04-18,20,U,NA,1,3
2021-04-18,22,F,0,1,15
2021-04-18,22,F,1,1,4
2021-04-18,22,M,0,1,4
2021-04-18,22,M,1,1,7
2021-04-18,23,F,0,1,2
2021-04-18,23,F,1,1,456
2021-04-18,23,M,0,1,4
2021-04-18,23,M,1,1,298
2021-04-18,23,U,NA,1,22
2021-04-18,24,F,0,1,78
2021-04-18,24,F,1,1,1
2021-04-18,24,M,0,1,39
2021-04-18,24,M,1,1,2
2021-04-18,24,U,NA,1,11
2021-04-18,25,F,0,1,15
2021-04-18,25,F,1,1,69
2021-04-18,25,M,0,1,4
2021-04-18,25,M,1,1,83
2021-04-18,25,U,NA,1,3
2021-04-18,26,F,0,1,7
2021-04-18,26,F,1,1,9
2021-04-18,26,M,0,1,1
2021-04-18,26,M,1,1,3
2021-04-18,26,U,NA,1,2
2021-04-18,27,F,0,1,8
2021-04-18,27,F,1,1,34
2021-04-18,27,M,0,1,3
2021-04-18,27,M,1,1,37
2021-04-18,27,U,NA,1,1
2021-04-18,28,F,0,1,75
2021-04-18,28,F,1,1,166
2021-04-18,28,M,0,1,33
2021-04-18,28,M,1,1,124
2021-04-18,28,U,NA,1,13
2021-04-18,29,F,0,1,7
2021-04-18,29,M,0,1,3
2021-04-18,29,M,1,1,1
2021-04-18,31,F,0,1,14
2021-04-18,31,F,1,1,12
2021-04-18,31,M,0,1,6
2021-04-18,31,M,1,1,2
2021-04-18,31,U,NA,1,8
2021-04-18,32,F,0,1,17
2021-04-18,32,F,1,1,1
2021-04-18,32,M,0,1,13
2021-04-18,32,M,1,1,2
2021-04-18,32,U,NA,1,2
2021-04-18,33,M,0,1,1
2021-04-18,34,F,1,1,459
2021-04-18,34,M,1,1,280
2021-04-18,34,U,NA,1,8
2021-04-18,37,F,0,1,74
2021-04-18,37,F,1,1,349
2021-04-18,37,M,0,1,18
2021-04-18,37,M,1,1,327
2021-04-18,37,U,NA,1,13
2021-04-18,39,F,0,1,237
2021-04-18,39,F,1,1,82
2021-04-18,39,M,0,1,80
2021-04-18,39,M,1,1,41
2021-04-18,39,U,NA,1,18
2021-04-18,40,F,0,1,7
2021-04-18,40,F,1,1,1
2021-04-18,40,M,0,1,13
2021-04-18,40,M,1,1,3
2021-04-18,41,F,0,1,8
2021-04-18,41,F,1,1,12
2021-04-18,41,M,0,1,14
2021-04-18,41,M,1,1,4
2021-04-18,41,U,NA,1,16
2021-04-18,42,F,0,1,7
2021-04-18,42,M,0,1,7
2021-04-18,43,F,0,1,51
2021-04-18,43,F,1,1,3
2021-04-18,43,M,0,1,21
2021-04-18,43,M,1,1,1
2021-04-18,45,F,1,1,67
2021-04-18,45,M,1,1,92
2021-04-18,45,U,NA,1,2
2021-04-18,46,F,1,1,96
2021-04-18,46,M,1,1,84
2021-04-18,47,F,0,1,38
2021-04-18,47,F,1,1,206
2021-04-18,47,M,0,1,55
2021-04-18,47,M,1,1,179
2021-04-18,47,U,NA,1,6
2021-04-19,01,F,0,1,24
2021-04-19,01,F,1,1,141
2021-04-19,01,M,0,1,5
2021-04-19,01,M,1,1,44
2021-04-19,01,U,NA,1,38
2021-04-19,02,F,0,1,470
2021-04-19,02,F,1,1,287
2021-04-19,02,M,0,1,231
2021-04-19,02,M,1,1,143
2021-04-19,02,U,NA,1,48
2021-04-19,03,F,0,1,49
2021-04-19,03,F,1,1,190
2021-04-19,03,M,0,1,27
2021-04-19,03,M,1,1,83
2021-04-19,03,U,NA,1,40
2021-04-19,04,F,0,1,160
2021-04-19,04,F,1,1,128
2021-04-19,04,M,0,1,58
2021-04-19,04,M,1,1,37
2021-04-19,04,U,NA,1,37
2021-04-19,05,F,0,1,88
2021-04-19,05,F,1,1,173
2021-04-19,05,M,0,1,30
2021-04-19,05,M,1,1,49
2021-04-19,05,U,NA,1,76
2021-04-19,06,F,0,1,82
2021-04-19,06,F,1,1,167
2021-04-19,06,M,0,1,31
2021-04-19,06,M,1,1,73
2021-04-19,06,U,NA,1,91
2021-04-19,07,F,0,1,72
2021-04-19,07,F,1,1,236
2021-04-19,07,M,0,1,29
2021-04-19,07,M,1,1,64
2021-04-19,07,U,NA,1,63
2021-04-19,08,F,0,1,921
2021-04-19,08,F,1,1,98
2021-04-19,08,M,0,1,427
2021-04-19,08,M,1,1,60
2021-04-19,08,U,NA,1,23
2021-04-19,09,F,0,1,52
2021-04-19,09,F,1,1,40
2021-04-19,09,M,0,1,26
2021-04-19,09,M,1,1,17
2021-04-19,09,U,NA,1,19
2021-04-19,10,F,0,1,19
2021-04-19,10,F,1,1,171
2021-04-19,10,M,0,1,8
2021-04-19,10,M,1,1,57
2021-04-19,10,U,NA,1,44
2021-04-19,11,F,0,1,1298
2021-04-19,11,F,1,1,235
2021-04-19,11,M,0,1,504
2021-04-19,11,M,1,1,97
2021-04-19,11,U,NA,1,42
2021-04-19,12,F,0,1,168
2021-04-19,12,F,1,1,191
2021-04-19,12,M,0,1,88
2021-04-19,12,M,1,1,89
2021-04-19,12,U,NA,1,87
2021-04-19,13,F,0,1,1923
2021-04-19,13,F,1,1,463
2021-04-19,13,M,0,1,701
2021-04-19,13,M,1,1,324
2021-04-19,13,U,NA,1,92
2021-04-19,14,F,0,1,510
2021-04-19,14,F,1,1,173
2021-04-19,14,M,0,1,279
2021-04-19,14,M,1,1,103
2021-04-19,14,U,NA,1,98
2021-04-19,15,F,0,1,77
2021-04-19,15,F,1,1,178
2021-04-19,15,M,0,1,36
2021-04-19,15,M,1,1,61
2021-04-19,15,U,NA,1,76
2021-04-19,16,F,0,1,71
2021-04-19,16,F,1,1,184
2021-04-19,16,M,0,1,25
2021-04-19,16,M,1,1,68
2021-04-19,16,U,NA,1,84
2021-04-19,17,F,0,1,128
2021-04-19,17,F,1,1,165
2021-04-19,17,M,0,1,58
2021-04-19,17,M,1,1,131
2021-04-19,17,U,NA,1,20
2021-04-19,18,F,0,1,150
2021-04-19,18,F,1,1,146
2021-04-19,18,M,0,1,40
2021-04-19,18,M,1,1,62
2021-04-19,18,U,NA,1,42
2021-04-19,19,F,0,1,41
2021-04-19,19,F,1,1,75
2021-04-19,19,M,0,1,25
2021-04-19,19,M,1,1,16
2021-04-19,19,U,NA,1,42
2021-04-19,20,F,0,1,97
2021-04-19,20,F,1,1,125
2021-04-19,20,M,0,1,55
2021-04-19,20,M,1,1,90
2021-04-19,20,U,NA,1,36
2021-04-19,21,F,0,1,22
2021-04-19,21,F,1,1,158
2021-04-19,21,M,0,1,12
2021-04-19,21,M,1,1,40
2021-04-19,21,U,1,1,2
2021-04-19,21,U,NA,1,72
2021-04-19,22,F,0,1,803
2021-04-19,22,F,1,1,137
2021-04-19,22,M,0,1,287
2021-04-19,22,M,1,1,97
2021-04-19,22,U,NA,1,41
2021-04-19,23,F,0,1,74
2021-04-19,23,F,1,1,161
2021-04-19,23,M,0,1,34
2021-04-19,23,M,1,1,60
2021-04-19,23,U,NA,1,89
2021-04-19,24,F,0,1,263
2021-04-19,24,F,1,1,423
2021-04-19,24,F,NA,1,1
2021-04-19,24,M,0,1,95
2021-04-19,24,M,1,1,113
2021-04-19,24,U,NA,1,150
2021-04-19,25,F,0,1,139
2021-04-19,25,F,1,1,204
2021-04-19,25,M,0,1,69
2021-04-19,25,M,1,1,102
2021-04-19,25,U,NA,1,35
2021-04-19,26,F,0,1,129
2021-04-19,26,F,1,1,116
2021-04-19,26,M,0,1,62
2021-04-19,26,M,1,1,64
2021-04-19,26,U,NA,1,58
2021-04-19,27,F,0,1,102
2021-04-19,27,F,1,1,312
2021-04-19,27,M,0,1,57
2021-04-19,27,M,1,1,65
2021-04-19,27,U,NA,1,86
2021-04-19,28,F,0,1,489
2021-04-19,28,F,1,1,132
2021-04-19,28,M,0,1,333
2021-04-19,28,M,1,1,63
2021-04-19,28,U,NA,1,59
2021-04-19,29,F,0,1,161
2021-04-19,29,F,1,1,213
2021-04-19,29,M,0,1,78
2021-04-19,29,M,1,1,126
2021-04-19,29,U,NA,1,21
2021-04-19,30,F,0,1,20
2021-04-19,30,F,1,1,218
2021-04-19,30,M,0,1,12
2021-04-19,30,M,1,1,79
2021-04-19,30,U,NA,1,22
2021-04-19,31,F,0,1,21
2021-04-19,31,F,1,1,181
2021-04-19,31,M,0,1,7
2021-04-19,31,M,1,1,95
2021-04-19,31,U,NA,1,44
2021-04-19,32,F,0,1,19
2021-04-19,32,F,1,1,218
2021-04-19,32,M,0,1,19
2021-04-19,32,M,1,1,63
2021-04-19,32,U,NA,1,68
2021-04-19,33,F,0,1,23
2021-04-19,33,F,1,1,11
2021-04-19,33,M,0,1,3
2021-04-19,33,M,1,1,7
2021-04-19,33,U,NA,1,33
2021-04-19,34,F,0,1,104
2021-04-19,34,F,1,1,208
2021-04-19,34,M,0,1,41
2021-04-19,34,M,1,1,154
2021-04-19,34,U,NA,1,15
2021-04-19,35,F,0,1,3
2021-04-19,35,F,1,1,278
2021-04-19,35,M,0,1,1
2021-04-19,35,M,1,1,69
2021-04-19,35,U,NA,1,92
2021-04-19,36,F,0,1,77
2021-04-19,36,F,1,1,210
2021-04-19,36,M,0,1,19
2021-04-19,36,M,1,1,65
2021-04-19,36,U,NA,1,60
2021-04-19,37,F,0,1,48
2021-04-19,37,F,1,1,53
2021-04-19,37,M,0,1,33
2021-04-19,37,M,1,1,40
2021-04-19,37,U,NA,1,5
2021-04-19,38,F,0,1,231
2021-04-19,38,F,1,1,260
2021-04-19,38,M,0,1,111
2021-04-19,38,M,1,1,62
2021-04-19,38,U,NA,1,83
2021-04-19,39,F,0,1,246
2021-04-19,39,F,1,1,291
2021-04-19,39,M,0,1,178
2021-04-19,39,M,1,1,138
2021-04-19,39,U,NA,1,101
2021-04-19,40,F,0,1,492
2021-04-19,40,F,1,1,308
2021-04-19,40,M,0,1,221
2021-04-19,40,M,1,1,220
2021-04-19,40,U,NA,1,7
2021-04-19,41,F,0,1,47
2021-04-19,41,F,1,1,99
2021-04-19,41,M,0,1,27
2021-04-19,41,M,1,1,44
2021-04-19,41,U,NA,1,43
2021-04-19,42,F,0,1,47
2021-04-19,42,F,1,1,244
2021-04-19,42,M,0,1,25
2021-04-19,42,M,1,1,95
2021-04-19,42,U,NA,1,63
2021-04-19,43,F,0,1,129
2021-04-19,43,F,1,1,235
2021-04-19,43,M,0,1,88
2021-04-19,43,M,1,1,79
2021-04-19,43,U,NA,1,46
2021-04-19,44,F,0,1,97
2021-04-19,44,F,1,1,528
2021-04-19,44,M,0,1,40
2021-04-19,44,M,1,1,144
2021-04-19,44,U,NA,1,204
2021-04-19,45,F,0,1,55
2021-04-19,45,F,1,1,93
2021-04-19,45,M,0,1,7
2021-04-19,45,M,1,1,47
2021-04-19,45,U,NA,1,13
